69 121
133 1897 0.2295
907 1427 0.1860
147 717 0.4330
843 1281 0.3181
1429 1557 0.3483
471 602 0.4738
982 1529 0.1344
127 390 0.9511
423 1555 0.0648
61 1471 0.2663
105 1539 0.5379
275 1545 0.8310
909 1784 0.2153
122 612 0.8307
692 1876 0.0086
59 820 0.2785
705 723 0.5954
1164 1592 0.5200
273 351 0.5018
1030 1738 0.6009
464 1245 0.0917
789 1236 0.5359
1267 1413 0.0580
343 358 0.5028
1333 1593 0.9481
842 1899 0.1793
1032 1459 0.9691
834 1737 0.6745
145 1730 0.7729
1518 1697 0.9868
7 117 0.0294
1661 1928 0.7678
30 311 0.7152
1675 1855 0.1282
1450 1457 0.3719
868 1264 0.6755
292 1547 0.6073
1338 1999 0.1598
1447 1481 0.6782
990 1901 0.3499
738 1191 0.2229
1563 1809 0.6231
715 987 0.7445
682 717 0.7696
781 1921 0.8607
1435 1894 0.2086
99 1580 0.5421
605 1144 0.0595
912 1824 0.6340
1196 1203 0.4662
370 1968 0.0621
849 1425 0.6962
883 1946 0.9496
706 1953 0.0228
673 1647 0.5848
1039 1069 0.9168
629 1084 0.0868
768 1038 0.2557
400 1234 0.0504
3 387 0.4951
747 1580 0.4005
1501 1923 0.5746
804 1592 0.2847
1470 1794 0.6711
975 1612 0.0165
467 1662 0.1471
1637 1978 0.6722
464 1741 0.4059
447 1385 0.2399
79 584 0.6313
991 1722 0.9566
292 1507 0.0540
999 1689 0.1039
158 1339 0.8827
264 1334 0.9169
591 1377 0.8883
479 1982 0.3693
250 979 0.4920
341 1048 0.8966
264 1395 0.5524
480 544 0.7551
1106 1149 0.2021
1808 1856 0.8258
1095 1900 0.9548
1155 1711 0.5198
74 1181 0.1553
1194 1745 0.6344
660 1657 0.0896
1307 1534 0.5472
885 1284 0.4248
305 1426 0.8622
969 1669 0.9902
874 984 0.3589
823 1568 0.5454
583 779 0.7435
943 1169 0.4297
1157 1614 0.9478
524 1950 0.4509
913 1627 0.6529
32 1282 0.7222
441 1681 0.5846
597 761 0.2600
581 661 0.0046
115 691 0.5912
234 1740 0.6616
488 1009 0.8951
1047 1302 0.0038
426 1347 0.7473
411 1517 0.0912
231 1600 0.1303
506 1350 0.7138
29 855 0.2077
189 1408 0.3715
1607 1862 0.8802
478 1036 0.5580
31 1240 0.1917
986 1654 0.2805
192 580 0.7712
648 1482 0.5085
943 1484 0.9857
1466 1480 0.4658
1214 1720 0.0810
128 1034 0.8219
432 1769 0.1870
1484 1706 0.4413
456 1208 0.1150
410 1299 0.9176
576 1525 0.6123
1127 1224 0.7351
939 1692 0.3105
152 835 0.0227
1189 1294 0.0667
1055 1527 0.8894
1078 1725 0.5228
1223 1860 0.2961
270 524 0.4889
19 1981 0.6616
1095 1401 0.6524
40 785 0.0265
861 1344 0.0585
1607 1810 0.7997
381 827 0.1381
854 1242 0.1258
1571 1991 0.1579
76 701 0.0819
210 695 0.9965
1405 1852 0.5831
414 1740 0.3992
60 1661 0.1996
487 577 0.4339
1825 1993 0.5495
186 946 0.1410
1452 1807 0.4128
622 1055 0.7209
453 1652 0.7728
283 716 0.7399
521 1087 0.8500
703 1240 0.1554
1748 1829 0.2453
240 1072 0.6287
859 1246 0.4032
462 1684 0.2215
162 304 0.3777
1275 1719 0.8866
694 713 0.1401
1228 1652 0.7644
1795 1891 0.4831
1043 1703 0.6720
447 1803 0.3112
181 400 0.6339
989 1561 0.3237
321 1480 0.0173
100 810 0.6330
1335 1787 0.0635
603 699 0.2603
1430 1585 0.9091
817 1686 0.4385
71 790 0.3138
157 567 0.9976
105 1085 0.4830
396 1529 0.6681
661 736 0.8552
261 1922 0.5739
148 1075 0.6484
266 423 0.4495
837 1915 0.1854
291 450 0.4809
190 1276 0.5533
1693 1800 0.2164
590 713 0.2187
783 833 0.5523
1840 1932 0.9762
1147 1362 0.3477
350 401 0.9314
198 1295 0.5040
909 1197 0.0996
135 1331 0.7552
512 1776 0.8709
172 518 0.0658
1759 1957 0.0672
768 1521 0.7511
584 786 0.0894
1026 1901 0.2655
767 1832 0.3221
328 1627 0.5040
336 1232 0.8235
209 743 0.1604
1034 1496 0.5823
350 1154 0.6103
724 1456 0.0378
1063 1371 0.5100
1882 1956 0.8784
1345 1774 0.5298
0 612 0.6962
1469 1653 0.3680
685 939 0.7909
1481 1792 0.3524
97 1415 0.2029
532 853 0.8920
278 1324 0.1870
7 1861 0.0415
495 1462 0.9527
1113 1509 0.7985
441 1832 0.7354
885 1603 0.9632
227 1818 0.1617
1719 1814 0.1532
1566 1723 0.7271
418 1208 0.8845
488 768 0.0801
1355 1881 0.7571
1019 1462 0.4872
131 1455 0.1385
242 1329 0.8305
290 1969 0.4196
702 1701 0.7478
622 1555 0.0236
30 1313 0.9532
85 1077 0.6991
1167 1703 0.2733
608 1434 0.5962
17 1892 0.3847
616 1584 0.2072
583 972 0.9512
1073 1475 0.0505
157 1086 0.9204
135 1464 0.3999
1194 1874 0.0651
1271 1923 0.0044
494 1759 0.5903
1102 1893 0.1924
888 1174 0.9632
515 1321 0.9513
737 1823 0.9732
1515 1871 0.6117
378 1537 0.3888
129 1666 0.2484
975 1192 0.5184
81 1841 0.4023
530 1082 0.9618
1304 1691 0.7390
696 1383 0.6080
1077 1806 0.4941
1352 1980 0.1640
469 1213 0.4036
716 885 0.3641
462 855 0.4760
281 378 0.6208
1128 1157 0.8761
745 1189 0.7690
675 1602 0.5599
180 1999 0.1407
882 1378 0.2595
83 1409 0.9054
207 1757 0.8386
1113 1848 0.2676
62 1979 0.3172
294 879 0.8340
295 1547 0.0547
173 1414 0.6750
323 1685 0.6002
1243 1774 0.2961
66 1522 0.0307
459 1700 0.1169
928 1188 0.4941
78 1734 0.6840
208 340 0.5836
940 1427 0.8110
1212 1711 0.5278
836 1961 0.7651
518 620 0.6159
1020 1637 0.9939
349 1831 0.1572
26 82 0.6800
410 888 0.1892
1064 1352 0.3406
908 1947 0.7046
580 1780 0.7735
1610 1710 0.7485
290 1673 0.6966
1225 1688 0.7307
631 1500 0.9443
950 1877 0.8540
504 926 0.1842
444 1217 0.9049
1018 1649 0.2437
1003 1254 0.2710
1369 1959 0.5535
83 218 0.4816
579 1813 0.6766
769 1040 0.3880
252 1748 0.2343
1059 1419 0.9079
900 1265 0.7473
5 20 0.6782
835 1025 0.1568
883 1654 0.6923
881 1462 0.8498
789 1890 0.8558
1413 1658 0.7956
1794 1940 0.4643
910 1480 0.1670
535 1545 0.8751
41 706 0.1349
1483 1940 0.3029
122 1569 0.6968
76 1406 0.2052
1711 1876 0.4425
1364 1611 0.2531
1764 1900 0.0984
25 1696 0.1627
913 940 0.1368
919 1955 0.9144
786 1352 0.1187
182 1152 0.6368
1055 1511 0.0775
777 1727 0.1729
1186 1928 0.4119
1151 1555 0.8525
1584 1665 0.6560
456 898 0.2229
843 1321 0.4438
756 1968 0.1153
165 1218 0.8843
360 1606 0.4374
1005 1167 0.4473
1114 1279 0.5224
15 522 0.6352
144 328 0.5377
404 1173 0.7074
555 1424 0.0123
325 522 0.4712
1085 1846 0.2560
38 1732 0.6330
455 1116 0.0043
125 1435 0.3654
350 1581 0.8427
1444 1708 0.3117
1397 1932 0.7895
545 1563 0.2002
414 1452 0.0674
1008 1834 0.2654
73 1780 0.4304
888 1661 0.2708
38 350 0.4262
254 862 0.6784
199 1284 0.6277
830 882 0.7141
1129 1264 0.8527
412 1925 0.3481
1106 1774 0.7529
48 547 0.9899
617 1521 0.6827
1033 1840 0.2987
978 1814 0.1168
375 1630 0.9495
739 1238 0.6823
735 1830 0.8578
513 814 0.3650
688 1091 0.9684
283 789 0.7765
165 1472 0.0053
71 872 0.7007
150 1407 0.6550
591 1871 0.7006
526 1216 0.8803
1359 1666 0.7358
362 1344 0.9200
817 1670 0.9192
1778 1905 0.4922
646 1345 0.0640
1543 1859 0.9125
651 1076 0.7597
767 1517 0.9297
485 1952 0.6561
534 1940 0.7423
915 1232 0.4041
205 1484 0.1095
533 1180 0.2569
956 1334 0.9348
337 1124 0.2768
1163 1910 0.6634
437 971 0.7641
1611 1709 0.9319
1198 1438 0.8428
187 373 0.0714
469 772 0.8634
979 1134 0.1638
698 1138 0.8523
589 1469 0.8086
274 762 0.2939
448 1711 0.5854
328 1782 0.9171
663 1127 0.8125
1392 1397 0.6277
9 453 0.2988
66 1234 0.8873
732 1907 0.9566
917 924 0.4932
1944 1997 0.8114
326 375 0.1001
854 1828 0.7952
1381 1398 0.3448
203 1283 0.3257
1282 1300 0.0817
737 1092 0.2434
41 1496 0.4058
564 1635 0.4693
1240 1820 0.8346
194 877 0.5520
927 1996 0.6452
520 1476 0.2447
1022 1557 0.4810
253 596 0.9862
499 580 0.1045
825 1414 0.9992
434 697 0.6894
339 1817 0.5507
980 1844 0.0085
1049 1443 0.7625
205 1845 0.9682
336 1814 0.7939
971 1235 0.3885
632 971 0.4588
445 1831 0.2830
25 1119 0.2716
863 1988 0.4689
865 1574 0.8934
205 994 0.3993
277 869 0.5509
282 1030 0.4543
721 1101 0.0330
124 1348 0.1536
1151 1848 0.2461
751 1501 0.9528
82 283 0.0233
303 684 0.0429
375 1497 0.3300
397 1273 0.1385
1533 1568 0.7523
1452 1681 0.6691
164 1024 0.6212
1689 1829 0.0158
1270 1910 0.4071
962 1721 0.3851
96 729 0.1132
1275 1918 0.1127
24 865 0.7074
311 1858 0.0877
62 1347 0.3084
319 578 0.1142
1856 1896 0.8160
464 949 0.2269
1392 1710 0.8335
622 791 0.2643
1249 1936 0.8613
475 1923 0.7729
1377 1963 0.6492
728 837 0.9794
327 1317 0.0749
1562 1872 0.5459
1076 1998 0.2941
580 598 0.3696
959 1664 0.5561
1159 1894 0.1968
1018 1306 0.9519
548 1268 0.0953
1874 1889 0.2463
1446 1948 0.6556
1225 1997 0.6153
1344 1576 0.3347
973 1122 0.4636
972 1635 0.4559
333 1786 0.5184
1873 1898 0.1898
776 1397 0.0086
725 1803 0.1719
401 1494 0.8114
73 522 0.8340
308 1398 0.5892
1138 1391 0.9246
800 1267 0.0703
465 1027 0.1746
209 1178 0.6918
724 875 0.9056
745 1461 0.0206
1262 1535 0.3811
762 1610 0.3860
1501 1603 0.4640
216 1455 0.2183
257 709 0.6193
522 1823 0.7742
844 1772 0.2528
428 1828 0.3225
229 391 0.7571
529 1268 0.2839
334 1449 0.9601
502 809 0.8574
889 1664 0.0931
5 737 0.1794
743 980 0.7747
376 704 0.1680
1014 1302 0.7372
864 1406 0.3422
977 1008 0.7035
1233 1631 0.3271
755 1567 0.3665
1246 1750 0.8476
108 687 0.4268
595 924 0.9992
1718 1946 0.2071
1098 1471 0.3779
855 1800 0.1959
542 1335 0.9222
662 692 0.3989
817 1409 0.8310
620 1556 0.1832
713 1376 0.9274
7 153 0.0184
170 1048 0.7604
1350 1412 0.1624
1118 1673 0.0907
873 1317 0.3750
477 1038 0.6627
464 1647 0.0973
270 1445 0.6237
1458 1934 0.4731
1191 1965 0.7239
1018 1648 0.6364
1229 1450 0.8433
475 1223 0.4014
834 981 0.1141
523 1024 0.1283
607 1774 0.0349
1195 1963 0.2867
559 1310 0.2529
526 1547 0.2238
164 1493 0.0941
572 1707 0.6799
209 1938 0.3607
327 1290 0.1789
1486 1954 0.7842
86 1427 0.8421
427 1837 0.0955
630 852 0.8148
985 1463 0.1881
138 1221 0.2057
977 1797 0.2332
497 1927 0.7257
552 1379 0.8845
345 1286 0.7619
283 1596 0.9850
22 1094 0.8088
355 916 0.5158
391 884 0.0825
585 910 0.8336
619 1821 0.8425
90 1533 0.0264
993 1798 0.1057
650 1781 0.0631
950 1725 0.1422
362 903 0.7933
1720 1840 0.0917
308 1210 0.0405
180 1320 0.1075
1360 1440 0.3823
1625 1773 0.1488
869 1591 0.4227
1387 1934 0.3509
764 1828 0.5997
274 500 0.3202
278 1346 0.3739
1373 1952 0.9533
809 1205 0.3565
326 1402 0.4363
777 1273 0.6122
148 1563 0.5341
399 813 0.8340
283 642 0.5572
1398 1836 0.7032
468 1743 0.4782
495 1053 0.5945
63 1965 0.4055
666 968 0.7054
1553 1993 0.7772
1221 1840 0.3515
876 1272 0.5109
60 1425 0.5547
513 1225 0.0892
548 1427 0.9080
204 715 0.4996
96 305 0.2986
193 1390 0.7923
158 1574 0.1730
1681 1861 0.4612
543 1819 0.0032
979 1706 0.5945
974 1121 0.3039
765 1302 0.0059
348 1966 0.9320
1074 1485 0.2788
1515 1547 0.9260
137 521 0.9936
1431 1529 0.6395
687 1314 0.5924
791 956 0.1590
823 1206 0.4644
914 1371 0.5697
905 1362 0.3296
703 1414 0.1781
535 728 0.4776
143 1300 0.2280
494 624 0.6890
1105 1170 0.9890
946 1073 0.9176
313 454 0.2833
1693 1873 0.3047
974 1114 0.5434
138 1201 0.7405
939 1820 0.1819
198 1173 0.8400
153 1056 0.2637
828 1301 0.0910
1038 1281 0.7259
823 1359 0.4675
349 430 0.9156
403 965 0.3980
218 723 0.7679
813 1007 0.4792
170 1413 0.4137
312 844 0.9661
480 1083 0.3568
409 1349 0.6620
1597 1851 0.3852
677 1278 0.8124
1154 1486 0.3645
744 1496 0.6068
1114 1550 0.2851
1119 1646 0.9857
595 1960 0.3294
947 1992 0.6493
326 1863 0.9414
1488 1946 0.7258
863 1030 0.2856
240 580 0.7987
459 1161 0.5151
458 1848 0.1343
427 1776 0.0855
993 1163 0.4593
967 1021 0.9890
376 1452 0.5680
768 1555 0.0236
271 295 0.6232
96 1977 0.5393
422 965 0.0411
121 268 0.9634
887 1866 0.9016
1368 1526 0.5265
71 818 0.8677
620 1312 0.2403
700 1334 0.5472
97 647 0.8372
12 1920 0.3478
805 1817 0.0989
1403 1608 0.2942
166 250 0.2626
471 666 0.9993
790 1496 0.1652
162 616 0.5389
210 1040 0.9234
1000 1246 0.1888
549 1946 0.1009
8 379 0.7237
957 1266 0.1533
412 901 0.5528
660 689 0.0628
342 1773 0.1562
514 547 0.8129
908 1522 0.2607
442 1455 0.8824
30 1512 0.2037
398 857 0.2838
619 1104 0.3288
364 1153 0.5264
1309 1556 0.6075
316 1426 0.2852
537 1549 0.2549
460 580 0.8953
376 1361 0.6733
95 247 0.2312
100 1860 0.1912
1606 1670 0.8880
416 1811 0.8332
1164 1906 0.0602
374 648 0.8263
373 1568 0.2283
211 255 0.1382
248 791 0.9966
969 1691 0.2138
1628 1697 0.3439
530 771 0.2910
99 846 0.7215
239 1857 0.7525
861 1831 0.8652
81 1313 0.0321
1219 1290 0.7151
648 736 0.7640
1335 1398 0.7069
552 1468 0.0648
1471 1879 0.1518
161 1399 0.9989
166 1451 0.8934
1170 1768 0.5354
836 882 0.2395
1033 1060 0.7061
411 1159 0.1427
185 1576 0.1077
1568 1638 0.0121
819 1354 0.6728
169 1869 0.7529
89 1030 0.6811
449 872 0.0045
923 1271 0.9833
81 1983 0.6158
631 944 0.1249
724 1508 0.7371
171 1020 0.4434
42 784 0.0691
972 1220 0.9625
1793 1850 0.3832
660 723 0.8620
553 661 0.0991
774 1709 0.6414
310 1469 0.6334
724 1908 0.5428
101 1657 0.4874
1240 1590 0.9623
1129 1866 0.2511
637 1053 0.5626
213 692 0.5880
779 1275 0.4078
1164 1572 0.7473
1305 1651 0.8551
1006 1280 0.6115
863 1147 0.7174
156 947 0.6087
1017 1420 0.2342
465 811 0.4652
74 108 0.4801
494 1430 0.6118
161 695 0.1734
611 1434 0.7289
1376 1650 0.4701
421 744 0.2982
493 1109 0.4262
596 1628 0.5456
527 1858 0.3862
1063 1903 0.7621
676 1440 0.9323
844 1790 0.8087
1078 1529 0.3535
877 892 0.4934
878 1140 0.4204
23 755 0.0946
407 1697 0.9582
206 1610 0.2589
1154 1547 0.0427
1588 1754 0.3888
188 943 0.1646
992 1393 0.2401
725 1675 0.3239
643 807 0.0373
1598 1771 0.6164
604 1714 0.6054
1317 1707 0.3991
628 965 0.2756
330 895 0.3075
688 1785 0.3240
1284 1458 0.0655
120 1243 0.9354
274 1042 0.9655
778 1319 0.4553
1360 1385 0.9743
601 762 0.2724
734 1306 0.9211
628 861 0.0161
1424 1566 0.0376
36 1551 0.0320
578 1770 0.1634
307 976 0.2274
236 515 0.2851
1088 1754 0.2825
810 1891 0.3297
739 1205 0.8842
20 796 0.2259
927 1271 0.3731
1450 1812 0.9832
634 1084 0.3117
906 1275 0.1375
216 1864 0.7314
500 597 0.8887
454 623 0.3669
58 1840 0.8292
326 340 0.1597
1252 1409 0.0123
323 952 0.9530
247 1420 0.2484
1545 1803 0.2128
275 1797 0.1205
139 1961 0.8742
549 880 0.9526
5 966 0.2361
1062 1098 0.9076
170 709 0.2367
109 1146 0.9880
1306 1360 0.9004
1687 1958 0.9898
695 987 0.5839
138 671 0.3887
975 1777 0.3544
2 966 0.5506
250 545 0.7559
515 1267 0.0485
771 840 0.5233
270 730 0.5599
533 1109 0.7399
440 826 0.3305
981 1341 0.3705
443 1823 0.4030
1204 1751 0.6140
848 967 0.7197
1008 1715 0.3000
1330 1453 0.6810
1262 1381 0.2916
1407 1719 0.9691
98 886 0.8190
806 1729 0.9567
312 1316 0.6621
1489 1775 0.8609
739 1609 0.2600
730 1487 0.8279
160 1720 0.1195
1165 1623 0.6383
531 814 0.6921
1769 1868 0.5311
297 1737 0.0290
755 852 0.2441
757 1514 0.1030
611 939 0.0105
541 1615 0.3915
490 1330 0.1540
350 465 0.4722
52 808 0.2563
143 1619 0.3631
581 1405 0.1747
750 1961 0.8125
278 583 0.5134
723 1446 0.7159
1256 1617 0.8098
119 198 0.3458
1236 1751 0.0927
1539 1673 0.3484
911 1305 0.4465
80 1668 0.7404
822 1261 0.0784
317 835 0.4153
238 1702 0.8255
333 377 0.3593
531 724 0.3335
1109 1299 0.0764
1103 1968 0.1463
13 1881 0.3649
160 1992 0.1503
1305 1760 0.8245
1219 1497 0.5270
1306 1338 0.3168
582 1761 0.7657
1279 1326 0.0104
1009 1514 0.2231
1138 1637 0.4366
650 1384 0.4319
68 1240 0.7800
782 1704 0.3789
1144 1247 0.3358
101 1908 0.5463
593 641 0.8666
491 1378 0.6741
1571 1607 0.6803
13 279 0.1072
181 1231 0.4069
173 625 0.0792
361 686 0.4137
1164 1521 0.7219
43 129 0.4701
623 965 0.6344
1200 1624 0.8801
1170 1977 0.5542
885 1085 0.8985
158 968 0.1211
238 612 0.9473
241 262 0.5319
951 1941 0.7401
794 1983 0.3135
173 742 0.8248
212 1147 0.3004
878 1505 0.8154
56 1738 0.9889
463 1253 0.1219
277 1905 0.0227
849 1369 0.3899
446 1287 0.7872
1074 1750 0.2377
1186 1633 0.6793
855 877 0.1462
455 1525 0.2843
329 667 0.2017
1315 1805 0.3800
291 1316 0.3615
1150 1956 0.6001
99 1117 0.8978
561 1345 0.5420
1694 1977 0.5744
877 1773 0.0185
164 1222 0.9720
1148 1916 0.6005
370 400 0.5197
1648 1941 0.9360
559 1547 0.2791
999 1088 0.6288
664 1837 0.7163
542 1997 0.1304
795 956 0.6876
1618 1803 0.9264
1066 1488 0.5015
1275 1305 0.3573
258 1250 0.1363
1685 1732 0.6487
1077 1538 0.0913
259 814 0.1144
948 1786 0.8360
319 495 0.1239
579 1717 0.2107
91 305 0.5465
369 836 0.4466
200 366 0.6089
771 927 0.5924
869 1910 0.1064
34 1766 0.5374
1481 1708 0.9947
809 924 0.3086
115 1778 0.4632
234 1841 0.2988
565 1239 0.9747
861 1959 0.1560
174 1426 0.7413
874 1544 0.7289
146 1736 0.2535
189 1750 0.7287
902 1791 0.5498
1314 1484 0.0863
1285 1293 0.1051
594 1486 0.2964
334 897 0.4770
732 1918 0.8576
1133 1262 0.0605
821 1624 0.8290
318 647 0.8132
175 1920 0.0541
57 73 0.7666
1808 1877 0.5108
397 1026 0.0562
947 1049 0.6709
963 1199 0.5285
23 42 0.7832
721 899 0.0652
179 678 0.2140
854 1791 0.3106
1413 1951 0.5743
211 641 0.5387
778 1137 0.4428
25 1611 0.6998
1349 1415 0.4232
680 1267 0.6262
852 1586 0.4714
447 881 0.3024
281 1719 0.0575
844 1566 0.2551
106 143 0.9347
874 1243 0.8037
935 1017 0.6868
217 1784 0.6682
324 920 0.9012
226 806 0.2288
857 1246 0.5086
763 1885 0.4384
433 1160 0.5905
2 1995 0.7487
675 857 0.7858
1165 1544 0.5680
237 879 0.9465
525 1924 0.5144
120 392 0.5449
940 1635 0.8988
305 1916 0.1286
79 1978 0.1299
169 310 0.7781
262 1267 0.5858
533 1626 0.7618
583 854 0.2347
1695 1751 0.0593
1036 1479 0.0284
399 882 0.4618
511 740 0.8949
18 999 0.8347
77 516 0.0883
238 1884 0.4771
267 1299 0.8579
1197 1795 0.2931
157 470 0.1676
150 1488 0.8648
1118 1550 0.3685
390 406 0.0652
990 1470 0.7367
807 1075 0.6220
861 1739 0.5170
615 835 0.7647
399 554 0.4068
1305 1852 0.8511
431 1358 0.7329
621 1018 0.2606
1195 1543 0.4905
335 1114 0.0314
985 1722 0.3330
990 1843 0.4516
965 1223 0.3328
699 1634 0.8702
280 1249 0.5842
360 1089 0.4414
1693 1951 0.5738
1074 1857 0.5712
102 314 0.3245
279 332 0.5988
301 1678 0.0359
1464 1482 0.7880
567 1657 0.4488
899 1774 0.4039
366 1712 0.7661
653 1058 0.8685
891 1059 0.7230
1075 1386 0.3692
225 532 0.3091
580 667 0.3059
864 931 0.3198
454 1912 0.4927
1643 1848 0.6257
484 1085 0.1368
1122 1898 0.4248
1551 1997 0.2253
785 1896 0.1421
81 1639 0.6266
59 1770 0.9483
52 966 0.8940
870 1276 0.4524
134 800 0.9047
726 866 0.3070
1494 1731 0.2597
1224 1365 0.4783
234 1042 0.2974
882 1669 0.0985
634 815 0.7747
1196 1527 0.7843
837 1138 0.8275
597 996 0.8337
830 1424 0.5449
688 1835 0.9150
669 845 0.0106
652 1748 0.4403
0 435 0.5637
494 1045 0.4597
204 333 0.6327
388 969 0.9984
1112 1282 0.8653
174 1373 0.0523
1226 1583 0.6176
517 674 0.6868
383 646 0.7320
414 1005 0.1593
477 1261 0.9396
567 1321 0.3321
693 1351 0.0502
398 677 0.7688
1273 1753 0.6908
467 1778 0.4051
318 1393 0.9666
368 1851 0.7991
1080 1468 0.6172
1 962 0.1112
1095 1926 0.1722
236 729 0.6569
1576 1936 0.5650
727 1987 0.6618
292 1764 0.5967
1106 1972 0.5106
199 382 0.0950
635 940 0.1137
697 1220 0.3789
150 958 0.3500
567 1205 0.5153
60 163 0.1559
1047 1332 0.1758
202 567 0.9670
1060 1222 0.6188
435 1664 0.0118
697 1978 0.4285
343 1728 0.4724
720 868 0.1662
422 630 0.6283
4 1648 0.0889
122 1342 0.0314
282 848 0.1010
786 1562 0.2974
1382 1527 0.7259
33 1567 0.0090
517 1463 0.6882
72 1723 0.7778
1331 1382 0.6323
139 1396 0.8726
746 1661 0.0675
1222 1488 0.1989
855 984 0.5825
341 1961 0.6723
679 1263 0.6705
946 1298 0.3075
167 1547 0.4839
256 1009 0.2685
231 335 0.5659
516 559 0.3901
345 437 0.3260
614 789 0.1906
449 1693 0.2197
937 1374 0.3848
900 1153 0.9928
925 1683 0.8619
0 86 0.2090
325 914 0.1106
1244 1442 0.5831
317 1545 0.1950
234 381 0.2415
1700 1795 0.8745
539 775 0.6669
1463 1656 0.0204
1309 1409 0.8103
446 1477 0.2009
50 1974 0.7814
205 980 0.1670
780 1003 0.2185
587 1583 0.6470
369 1833 0.2195
365 938 0.6068
349 1217 0.2112
18 832 0.2197
917 1721 0.8048
148 352 0.2940
754 1039 0.4625
63 1377 0.2331
351 385 0.6121
220 277 0.3199
544 1545 0.1403
273 491 0.4511
139 736 0.8789
395 1574 0.8527
1241 1920 0.1406
916 1140 0.6583
587 1963 0.9160
181 1424 0.7017
1273 1627 0.6018
932 1755 0.2494
580 844 0.2256
900 1997 0.3756
872 1968 0.9599
561 1564 0.7780
964 1663 0.6299
1646 1959 0.5793
154 895 0.4003
145 1685 0.1475
373 1193 0.2596
7 508 0.4206
883 1310 0.7551
429 1299 0.8516
158 932 0.7166
200 799 0.8887
626 1252 0.2369
185 1950 0.2545
356 1353 0.5896
61 208 0.3303
1070 1906 0.8954
80 1382 0.8757
742 1868 0.7380
217 507 0.0203
651 1223 0.8379
977 1111 0.0660
360 514 0.8460
988 1591 0.4452
994 1539 0.9185
674 1408 0.0890
566 1160 0.2531
652 1943 0.1669
1760 1852 0.6005
404 748 0.1969
876 1890 0.3125
392 1225 0.6158
440 446 0.2858
1173 1205 0.0687
55 982 0.1760
1712 1805 0.0438
475 1722 0.8908
1414 1742 0.7918
1137 1509 0.8190
990 1226 0.8895
3 1104 0.3704
1826 1868 0.2419
911 1645 0.8935
564 1588 0.3251
638 1643 0.1963
991 1404 0.3604
9 580 0.6255
16 1426 0.3615
702 836 0.6616
276 1293 0.4285
1120 1579 0.3685
1322 1684 0.7461
39 708 0.8698
620 645 0.0780
286 1127 0.8505
560 1356 0.0249
911 1338 0.2994
1150 1423 0.0536
738 1497 0.5997
693 1731 0.0485
1217 1902 0.1022
528 1712 0.6881
906 1981 0.0561
69 206 0.4052
1474 1896 0.2516
1270 1836 0.3817
813 1362 0.1362
588 921 0.6925
38 1587 0.1524
356 1180 0.8300
11 850 0.8339
104 703 0.6487
596 936 0.1049
456 1816 0.0736
359 1053 0.8024
1153 1810 0.7164
1153 1735 0.4293
350 960 0.0990
295 845 0.0211
1232 1629 0.2492
1174 1506 0.0933
120 1803 0.8207
88 113 0.5549
180 1533 0.9384
669 1496 0.5169
558 863 0.6752
276 1170 0.2538
500 1580 0.2458
94 1208 0.3254
1155 1773 0.8418
314 1975 0.0814
687 1496 0.4340
148 1540 0.3380
927 1257 0.9709
124 157 0.4695
579 1271 0.6544
649 1516 0.9126
318 1938 0.5884
240 1713 0.9824
122 1850 0.9576
1802 1807 0.5905
1133 1708 0.9955
885 1565 0.0168
504 924 0.6906
158 1170 0.3109
1191 1892 0.5101
1238 1254 0.8511
203 635 0.5518
1339 1658 0.3633
338 1977 0.7834
597 1740 0.3455
779 1030 0.5925
133 1843 0.5232
1339 1497 0.2383
73 792 0.3138
18 1618 0.2321
806 1986 0.9176
762 1300 0.4661
1126 1695 0.2143
503 709 0.5328
1359 1877 0.6775
589 730 0.1221
418 1199 0.2426
666 814 0.4257
52 1580 0.6053
594 1636 0.6495
245 1281 0.5235
605 1881 0.2015
751 1145 0.5861
356 1633 0.0433
348 1566 0.9794
680 696 0.9448
101 553 0.1027
1006 1395 0.1510
488 1420 0.3002
719 1304 0.1342
1515 1772 0.1713
1285 1469 0.6610
1292 1948 0.4813
269 1697 0.4587
994 1013 0.9960
116 1133 0.5157
1342 1883 0.2255
867 1491 0.3724
228 1789 0.8066
364 1941 0.5232
201 1332 0.0644
1403 1875 0.6761
454 868 0.6532
962 1294 0.2374
475 1337 0.4609
817 1722 0.5961
1136 1971 0.0148
744 829 0.4101
628 704 0.8120
902 1950 0.6932
330 1953 0.5341
693 843 0.3963
342 1970 0.5578
351 873 0.8904
195 1679 0.0800
684 718 0.3246
1476 1870 0.8675
1199 1977 0.4787
769 950 0.8341
1529 1610 0.1352
515 1022 0.1531
85 375 0.8864
1165 1881 0.8365
1694 1719 0.7452
147 1085 0.7749
978 1931 0.6456
65 1558 0.1432
120 1236 0.8528
809 1903 0.5665
72 797 0.9183
1336 1851 0.5388
741 760 0.3873
1060 1341 0.6792
40 285 0.7746
209 1046 0.7283
1042 1251 0.5794
518 1418 0.5086
409 579 0.2002
374 672 0.4665
878 1937 0.2296
985 1866 0.0198
44 1209 0.3331
1747 1948 0.7032
616 1484 0.1110
723 797 0.0316
1044 1189 0.0266
1503 1504 0.9931
257 747 0.1345
110 1777 0.4983
881 890 0.1141
562 1757 0.8555
593 924 0.1024
165 1097 0.5876
421 1703 0.5765
1135 1613 0.4927
